ContigName	GO
AgU009287_v1.1	GO:0030659, GO:0005789, GO:0005615, GO:0000139, GO:0016021, GO:0031965, GO:0004896, GO:0004871, GO:0008283, GO:0019221, GO:0007165
AgU009288_v1.1	GO:0005887, GO:0045509, GO:0004888, GO:0007166, GO:0050830, GO:0006955, GO:0002829, GO:0032729, GO:0002827, GO:0048302
AgU009289_v1.1	GO:0016021
AgU009290_v1.1	No_GO
AgU009291_v1.1	GO:0005739, GO:0005524, GO:0016301, GO:0000049, GO:0001514, GO:0097056
AgU009292_v1.1	GO:0005789, GO:0016021, GO:0016020, GO:0005741, GO:0005778, GO:0005886, GO:0005524, GO:0019899, GO:0004467, GO:0042803, GO:0006637, GO:0044255, GO:0001676, GO:0035338, GO:0044281, GO:0019432
AgU009293_v1.1	No_GO
AgU009294_v1.1	GO:0030176, GO:0005840, GO:0004872, GO:0015031, GO:0007165, GO:0006412
AgU009295_v1.1	GO:0005634, GO:0035064, GO:0008270, GO:0007049, GO:0016568, GO:0008285, GO:0045893, GO:0006606, GO:0010941
AgU009296_v1.1	GO:0005739, GO:0003987, GO:0005524
AgU009297_v1.1	GO:0034707, GO:0005783, GO:0005794, GO:0043231, GO:0016020, GO:0005634, GO:0005254
AgU009298_v1.1	GO:0005887, GO:0043235, GO:0005001, GO:0001525, GO:0016311, GO:0035335, GO:0006796, GO:0006470
AgU009299_v1.1	No_GO
AgU009300_v1.1	No_GO
AgU009301_v1.1	GO:0005581, GO:0005737, GO:0005615, GO:0005578, GO:0016477, GO:0090103, GO:0090177, GO:0060122, GO:0090090, GO:0043932, GO:0045669, GO:0033690, GO:0032092, GO:0060071
AgU009302_v1.1	GO:0005634, GO:0003677, GO:0046872, GO:0009952, GO:0042474, GO:0006355, GO:0060023, GO:0006351
AgU009304_v1.1	GO:0030424, GO:0005737, GO:0005829, GO:0030425, GO:0031235, GO:0016020, GO:0005730, GO:0005634, GO:0005096, GO:0031210, GO:0008429, GO:0030036, GO:0000186, GO:0030325, GO:0021764, GO:0048844, GO:0007411, GO:0007420, GO:0048593, GO:0007154, GO:0034605, GO:0021987, GO:0050890, GO:0030199, GO:0007173, GO:0030198, GO:0008625, GO:0038095, GO:0008543, GO:0021897, GO:0048853, GO:0061534, GO:0061535, GO:0007507, GO:0045087, GO:0008286, GO:0001889, GO:0000165, GO:0001656, GO:0022011, GO:0016525, GO:0048712, GO:0030336, GO:0001953, GO:0001937, GO:0048147, GO:0043407, GO:0043409, GO:0007406, GO:0046929, GO:0048715, GO:0045671, GO:0006469, GO:0035021, GO:0046580, GO:0042992, GO:0021915, GO:0048011, GO:0098597, GO:0001649, GO:0007422, GO:0014065, GO:0043473, GO:0045762, GO:0043065, GO:0001938, GO:2001241, GO:1902043, GO:0043547, GO:0043525, GO:0007265, GO:0045765, GO:0043535, GO:0045124, GO:0001952, GO:0010468, GO:0045685, GO:0043087, GO:0048169, GO:1900271, GO:0032228, GO:0001666, GO:0014044, GO:0007519, GO:0007264, GO:0048745, GO:0021510, GO:0048485, GO:0048010, GO:0008542, GO:0042060
AgU009306_v1.1	GO:0005070, GO:0009967, GO:0007165
AgU009307_v1.1	No_GO
AgU009308_v1.1	GO:0015629, GO:0005737, GO:0005856, GO:0005794, GO:0005874, GO:0097481, GO:0005886, GO:0032587, GO:0003779, GO:0051015, GO:0016887, GO:0005509, GO:0044822, GO:0007050, GO:0007163, GO:0043001, GO:0001707, GO:0045773, GO:0030177, GO:0006620, GO:0010632, GO:0051893, GO:0032886, GO:0016055, GO:0042060
AgU009309_v1.1	GO:0005813, GO:0005737, GO:0070062, GO:0005834, GO:0005622, GO:0005765, GO:0045121, GO:0030496, GO:0005634, GO:0005886, GO:0031683, GO:0031821, GO:0019003, GO:0005525, GO:0003924, GO:0046872, GO:0004871, GO:0007188, GO:0007049, GO:0051301, GO:0007186, GO:0050805
AgU009310_v1.1	GO:0005814, GO:0005813, GO:0005874, GO:0005730, GO:0000922, GO:0005509, GO:0005525, GO:0051642, GO:0090222, GO:0034454
AgU009311_v1.1	GO:0090544, GO:0000776, GO:0000228, GO:0005654, GO:0003682, GO:0003677, GO:0006338, GO:0007507, GO:0007067, GO:0008285, GO:0001890, GO:0006355, GO:0006351
AgU009312_v1.1	No_GO
AgU009313_v1.1	No_GO
AgU009314_v1.1	No_GO
AgU009315_v1.1	No_GO
AgU009316_v1.1	GO:0042995, GO:0005813, GO:0005829, GO:0005634, GO:0043204, GO:0000978, GO:0001077, GO:0048675, GO:0007413, GO:0007417, GO:0071514, GO:0008347, GO:0048871, GO:0008285, GO:0007399, GO:0001764, GO:0048011, GO:0009791, GO:0040008, GO:0003016, GO:0019233
AgU009317_v1.1	No_GOcodes
AgU009318_v1.1	GO:0005882
AgU009319_v1.1	GO:0005604, GO:0070062, GO:0005198
AgU009320_v1.1	GO:0016020, GO:0005635, GO:0031965, GO:0005643, GO:0017056, GO:0005215, GO:0086014, GO:0005975, GO:0044267, GO:0034605, GO:0019221, GO:0010467, GO:0031047, GO:0015758, GO:0008645, GO:0000278, GO:0007077, GO:0019048, GO:0019054, GO:0006406, GO:0006998, GO:0043687, GO:0006606, GO:0016925, GO:1900034, GO:0010827, GO:0044281, GO:0055085, GO:0008033, GO:0019058, GO:0016032, GO:0019083
AgU009321_v1.1	GO:0005634, GO:0003676, GO:0008270
AgU009322_v1.1	GO:0005634, GO:0003677, GO:0046872, GO:0000981, GO:0003700, GO:0044212, GO:0006915, GO:0008285, GO:0000122, GO:0045892, GO:0043065, GO:0000083, GO:0006351
AgU009323_v1.1	GO:0016021, GO:0031966
AgU009324_v1.1	No_GO
AgU009325_v1.1	GO:0005912, GO:0016324, GO:0031410, GO:0005576, GO:0005887, GO:0045121, GO:0005886, GO:0005509, GO:0005112, GO:0030957, GO:0014002, GO:0030154, GO:0001709, GO:0021688, GO:0021693, GO:0072583, GO:0007386, GO:0007368, GO:0097102, GO:0001947, GO:0030097, GO:0048839, GO:0046331, GO:0070986, GO:0072070, GO:0002315, GO:0045608, GO:0045596, GO:0008285, GO:0045605, GO:0030857, GO:0034351, GO:0032693, GO:0045638, GO:0045662, GO:0045665, GO:0072006, GO:0048665, GO:0097150, GO:0007220, GO:0007219, GO:0060853, GO:0035265, GO:0008284, GO:0045807, GO:0045747, GO:0048633, GO:1903672, GO:0045944, GO:0072014, GO:0009954, GO:0008217, GO:0030155, GO:0051302, GO:2000505, GO:0040008, GO:0050767, GO:0048631, GO:0014807, GO:1900746, GO:0060041, GO:0060042, GO:0048630, GO:0098773, GO:0001757, GO:0001756, GO:0021510, GO:0003323
AgU009326_v1.1	GO:0030054, GO:0060170, GO:0005737, GO:0043197, GO:0060076, GO:0043005, GO:0044309, GO:0097481, GO:0005886, GO:0045211, GO:0030160, GO:0042802, GO:0035255, GO:0008022, GO:0097110, GO:0017124, GO:0008270, GO:0030534, GO:0097113, GO:0048854, GO:0060997, GO:0001838, GO:0035640, GO:0097117, GO:0007612, GO:0007611, GO:0040011, GO:0007626, GO:0035641, GO:0060292, GO:0060291, GO:0000165, GO:0007613, GO:0032232, GO:0045794, GO:0050885, GO:0097114, GO:2000969, GO:0060999, GO:2000463, GO:1900451, GO:0048170, GO:1900273, GO:0051835, GO:0051968, GO:0097107, GO:1904717, GO:2000822, GO:0061001, GO:2000821, GO:1900452, GO:1900271, GO:0048167, GO:0035176, GO:0021773, GO:0007416, GO:0042297, GO:0071625
AgU009327_v1.1	No_GO
AgU009328_v1.1	GO:0016591, GO:0070940
AgU009329_v1.1	GO:0005912, GO:0030054, GO:0005911, GO:0030057, GO:0016021, GO:0014704, GO:0005882, GO:0005654, GO:0005634, GO:0005886, GO:0045294, GO:0086083, GO:0019215, GO:0044325, GO:0032947, GO:0005080, GO:0017080, GO:0034334, GO:0086073, GO:0086001, GO:0086002, GO:0086064, GO:0086019, GO:0002159, GO:0090002, GO:0016264, GO:0007507, GO:0045110, GO:0055088, GO:0048496, GO:0030336, GO:0008285, GO:0010765, GO:2000810, GO:0086091, GO:0098911, GO:0016337, GO:0086005, GO:0055010
AgU009330_v1.1	GO:0035098, GO:0005654, GO:0005634, GO:0046872, GO:0000978, GO:0003714, GO:0001078, GO:0016568, GO:0006325, GO:0010467, GO:0045814, GO:0040029, GO:0006351
AgU009331_v1.1	No_GO
AgU009333_v1.1	GO:0005622, GO:0008321, GO:0007264
AgU009334_v1.1	No_GO
AgU009335_v1.1	GO:0016021, GO:0055085
AgU009336_v1.1	GO:0009790
AgU009337_v1.1	GO:0015030
AgU009338_v1.1	GO:0016021, GO:0030154, GO:0007283
AgU009339_v1.1	GO:0005737, GO:0005829, GO:0005794, GO:0000139, GO:0016363, GO:0005730, GO:0005654, GO:0048471, GO:0030532, GO:0005802, GO:0005086, GO:0005085, GO:0017022, GO:0034237, GO:0010256, GO:0006887, GO:0007030, GO:0030837, GO:0034260, GO:0031175, GO:0043547, GO:0090284, GO:0051897, GO:0090303, GO:0015031, GO:0032012, GO:2000114
AgU009340_v1.1	No_GO
AgU009342_v1.1	GO:0005737, GO:0000932, GO:0005829, GO:1990726, GO:0005845, GO:0005634, GO:0044822, GO:0000339, GO:0000290, GO:0043928, GO:0010467, GO:0071044, GO:0006397, GO:0045665, GO:0000288, GO:0008380, GO:0000375, GO:0019827
AgU009343_v1.1	GO:0005737, GO:0016021, GO:0008889, GO:0047395, GO:0046872, GO:0006629
AgU009344_v1.1	GO:0005786, GO:0008312, GO:0006614
AgU009345_v1.1	No_GO
AgU009346_v1.1	GO:0005759, GO:0005739, GO:0008260, GO:0042803, GO:0060612, GO:0007420, GO:0046950, GO:0044255, GO:0007507, GO:0046952, GO:0042182, GO:0035774, GO:0014823, GO:0042493, GO:0045471, GO:0009725, GO:0007584, GO:0042594, GO:0044281
AgU009347_v1.1	GO:0005903, GO:0030136, GO:0005737, GO:0005794, GO:0016020, GO:0045121, GO:0005886, GO:0005096, GO:0006914, GO:0007186, GO:0009968, GO:0043547, GO:0007264
AgU009348_v1.1	No_GO
AgU009349_v1.1	GO:0005622
AgU009350_v1.1	No_GO
AgU009351_v1.1	No_GO
AgU009352_v1.1	No_GO
AgU009353_v1.1	No_GO
AgU009354_v1.1	GO:0042470, GO:0005886, GO:0005524
AgU009356_v1.1	GO:0005737, GO:0070062, GO:0005524, GO:0042802, GO:0042803, GO:0004674, GO:0032147, GO:0006915, GO:0046777, GO:0042981, GO:0007346, GO:0023014, GO:0031098
AgU009357_v1.1	No_GO
AgU009358_v1.1	GO:0005923, GO:0005737, GO:0012505, GO:0070062, GO:0043219, GO:0035749, GO:0005654, GO:0005886, GO:0043234, GO:0043220, GO:0019904, GO:0070830, GO:0034329, GO:0045216, GO:0090002, GO:0002011, GO:0032288, GO:0032287, GO:0035750
AgU009359_v1.1	GO:0003875, GO:0000287, GO:0006464, GO:0051725
AgU009360_v1.1	No_GO
AgU009361_v1.1	GO:0005739, GO:0005524, GO:0004449, GO:0000287, GO:0051287, GO:0006102, GO:0006099
AgU009362_v1.1	GO:0005634, GO:0048471, GO:0070182, GO:0007049, GO:0006261, GO:0001934
AgU009363_v1.1	GO:0030529, GO:0044822, GO:0007275, GO:0006417
AgU009364_v1.1	GO:0007165
AgU009365_v1.1	GO:0016021, GO:0005886, GO:0006915
AgU009366_v1.1	No_GO
AgU009367_v1.1	GO:0005923, GO:0005737, GO:0005783, GO:0016021, GO:0005886, GO:0042802, GO:0005198, GO:0016338, GO:0006811
AgU009368_v1.1	GO:0005634, GO:0030742, GO:0017034, GO:0043547, GO:0007264
AgU009369_v1.1	No_GO
AgU009371_v1.1	GO:0005955, GO:0005783, GO:0005789, GO:0016021, GO:0016020, GO:0005637, GO:0005730, GO:0031088, GO:0031094, GO:0031095, GO:0014069, GO:0016529, GO:0019855, GO:0015085, GO:0005220, GO:0005218, GO:0035091, GO:0007202, GO:0007596, GO:0006816, GO:0032469, GO:0006112, GO:0007173, GO:0042045, GO:0038095, GO:0038096, GO:0008543, GO:0045087, GO:0048016, GO:0070059, GO:0050849, GO:0048011, GO:0030168, GO:0009791, GO:0050796, GO:0051209, GO:0001666, GO:0007165, GO:0044281, GO:0002223, GO:0048010, GO:0050882
AgU009372_v1.1	GO:0031225, GO:0016324, GO:0016323, GO:0060170, GO:0005576, GO:0072372, GO:0000922, GO:0005509
AgU009373_v1.1	No_GO
AgU009374_v1.1	No_GO
AgU009375_v1.1	No_GO
AgU009376_v1.1	GO:0005634, GO:0046872, GO:0043565, GO:0003700, GO:0000902, GO:0071409, GO:0070301, GO:0071347, GO:0071499, GO:1901653, GO:0071356, GO:0043249, GO:0001701, GO:0035264, GO:0032715, GO:0051247, GO:0045944, GO:0036003, GO:0045893, GO:0040029, GO:0006351, GO:0060509
AgU009377_v1.1	GO:0005737, GO:0005856, GO:0005829, GO:0031264, GO:0045121, GO:0005634, GO:0005886, GO:0043235, GO:0060090, GO:0070513, GO:0042802, GO:0019900, GO:0004871, GO:0006919, GO:0097296, GO:0006915, GO:0007166, GO:0071550, GO:0097191, GO:0008625, GO:0007249, GO:0070266, GO:0043154, GO:0043065, GO:0051798, GO:0043123, GO:0051092, GO:0012501, GO:0097300, GO:0051291, GO:1902041, GO:0010939, GO:0010803, GO:0007165, GO:0033209
AgU009378_v1.1	GO:0000123, GO:0043984, GO:0043981, GO:0043982
AgU009379_v1.1	No_GO
AgU009380_v1.1	GO:0016021
AgU009381_v1.1	GO:0032144, GO:0070062, GO:0005759, GO:0005739, GO:0043005, GO:0047298, GO:0003867, GO:0051536, GO:0046872, GO:0042803, GO:0030170, GO:0032145, GO:0048148, GO:0007620, GO:0009449, GO:0009450, GO:0007626, GO:0045776, GO:0042135, GO:0007269, GO:0031652, GO:0032024, GO:0042493, GO:0045471, GO:0001666, GO:0010039, GO:0035094, GO:0007268
AgU009382_v1.1	No_GO
AgU009383_v1.1	GO:0031083, GO:0030054, GO:0030659, GO:0000139, GO:0005730, GO:0048471, GO:0030141, GO:0030672, GO:0030133, GO:0008089, GO:0048490, GO:0097352, GO:0008333, GO:0006886, GO:0010977, GO:0031175, GO:0043393, GO:0031629, GO:0016188, GO:0048489, GO:0072553
AgU009384_v1.1	GO:0005730, GO:0008234, GO:0007049, GO:0051301
AgU009385_v1.1	No_GO
AgU009386_v1.1	GO:0009507
AgU009387_v1.1	No_GO
AgU009388_v1.1	GO:0008270
AgU009389_v1.1	GO:0005829, GO:0070062, GO:0031902, GO:0016020, GO:0030117, GO:0031210, GO:0019904, GO:0000920, GO:0045184, GO:0010324, GO:0007080, GO:0060548, GO:1903723, GO:0006997, GO:1903543, GO:1902188, GO:0051291, GO:0051260, GO:0051258, GO:0015031, GO:0010824, GO:1901673, GO:0050792, GO:0007034, GO:0039702
AgU009390_v1.1	GO:0005829, GO:0005524, GO:0004305, GO:0046474, GO:0006646, GO:0006644, GO:0044281
AgU009391_v1.1	GO:0005634
AgU009392_v1.1	GO:0005874
AgU009393_v1.1	GO:0016020, GO:0055038, GO:0005096, GO:0046872, GO:0015031
AgU009394_v1.1	No_GOcodes
AgU009395_v1.1	No_GOcodes
AgU009396_v1.1	GO:0005929, GO:0070062
AgU009397_v1.1	No_GO
AgU009398_v1.1	No_GOcodes
AgU009399_v1.1	GO:0009986, GO:0070062, GO:0005615, GO:0044228, GO:0016021, GO:0005622, GO:0005886, GO:0005524, GO:0001786, GO:0046982, GO:0004713, GO:0004714, GO:0043277, GO:0001974, GO:0048469, GO:0031668, GO:0035457, GO:0071222, GO:0097028, GO:0007167, GO:0034101, GO:0021885, GO:0006954, GO:0045087, GO:0001779, GO:0043066, GO:2000669, GO:0032689, GO:0051250, GO:0043524, GO:0032720, GO:0001764, GO:0042698, GO:0018108, GO:0006909, GO:0030168, GO:0001961, GO:0032825, GO:0048549, GO:0051897, GO:0043491, GO:0032940, GO:0007283, GO:0034446, GO:0060068, GO:0046718
AgU009400_v1.1	GO:0005737, GO:0005634, GO:0030529, GO:0000166, GO:0003723, GO:0006417, GO:0006396
AgU009401_v1.1	No_GO
AgU009402_v1.1	No_GO
AgU009403_v1.1	GO:0005694, GO:0000775, GO:0000777, GO:0000779, GO:0005737, GO:0005829, GO:0005871, GO:0000776, GO:0016020, GO:0005874, GO:0015630, GO:0030496, GO:1990023, GO:0005634, GO:0005524, GO:0016887, GO:0043515, GO:0003777, GO:0019886, GO:0051315, GO:0007596, GO:0051301, GO:0007059, GO:0051382, GO:0007018, GO:0000278, GO:0007079, GO:0007080, GO:0007275, GO:0045860, GO:0030071, GO:0007264
AgU009404_v1.1	No_GO
AgU009405_v1.1	No_GO
AgU009406_v1.1	GO:0005789, GO:0012507, GO:0000139, GO:0016021, GO:0008203
AgU009407_v1.1	GO:0016021, GO:0005886, GO:0005375
AgU009408_v1.1	No_GOcodes
AgU009409_v1.1	GO:0016607, GO:0005681, GO:0046872, GO:0000166, GO:0003723, GO:0006397, GO:0008380
AgU009410_v1.1	GO:0005783, GO:0005789, GO:0016021, GO:0005634, GO:0035497, GO:0043565, GO:0044212, GO:0001077, GO:0030968, GO:0070278, GO:0007275, GO:1902236, GO:0001649, GO:1990440, GO:0006366
AgU009411_v1.1	GO:0042584, GO:0005783, GO:0070062, GO:0005794, GO:0016021, GO:0016020, GO:0005886, GO:0005524, GO:0000287, GO:0004012, GO:0007612, GO:0045332, GO:0030335, GO:0061092
AgU009412_v1.1	No_GO
AgU009413_v1.1	GO:0005829, GO:0005739, GO:0005634, GO:0043204, GO:0004536, GO:0004519, GO:0046872, GO:0004518, GO:0003676, GO:0007568, GO:0006309, GO:0071277, GO:0071333, GO:0071456, GO:0006310, GO:0001701, GO:0036475, GO:1902512, GO:1901300, GO:0046677, GO:0032355, GO:0009612, GO:0034612
AgU009414_v1.1	GO:0000932, GO:0005829, GO:0005634, GO:0031251, GO:0000175, GO:0003676, GO:0004535, GO:0010467, GO:0006397, GO:0000288, GO:0000289, GO:0010606, GO:0090503
AgU009415_v1.1	GO:0005737, GO:0016021, GO:0016020, GO:0005635, GO:0005637, GO:0031965, GO:0005634, GO:0003677, GO:0005521
AgU009416_v1.1	No_GO
AgU009417_v1.1	No_GO
AgU009418_v1.1	No_GO
AgU009419_v1.1	No_GOcodes
AgU009420_v1.1	No_GO
AgU009421_v1.1	No_GO
AgU009422_v1.1	GO:0070062, GO:0005743, GO:0005759, GO:0005739, GO:0004165, GO:0016860, GO:0044255, GO:0006635, GO:0044281
AgU009423_v1.1	No_GO
AgU009424_v1.1	No_GO
AgU009426_v1.1	No_GO
AgU009427_v1.1	GO:0005634, GO:0003677, GO:0046872, GO:0003700, GO:0007010, GO:0022604, GO:0006355, GO:0006351
AgU009428_v1.1	No_GOcodes
AgU009429_v1.1	GO:0005615, GO:0030247, GO:0005044, GO:0071425, GO:0006955, GO:0045409, GO:0042127
AgU009430_v1.1	GO:0005524, GO:0004693, GO:0004672, GO:0006468
AgU009431_v1.1	GO:0005737, GO:0015630, GO:0031122, GO:0007020, GO:0031116
AgU009432_v1.1	GO:0005739, GO:0005634, GO:0005886, GO:0005524, GO:0004691
AgU009433_v1.1	No_GO
AgU009434_v1.1	No_GO
AgU009435_v1.1	No_GO
AgU009436_v1.1	No_GO
AgU009437_v1.1	GO:0005737, GO:0005634, GO:0007292, GO:0008285, GO:0045671, GO:0045778, GO:0010468
AgU009438_v1.1	GO:0005576, GO:0005610, GO:0005198, GO:0050873, GO:0007155, GO:0034329, GO:0035987, GO:0008544, GO:0022617, GO:0030198, GO:0031581
AgU009439_v1.1	GO:0004519, GO:0046872, GO:0003964, GO:0006310
AgU009440_v1.1	No_GO
AgU009441_v1.1	No_GO
AgU009442_v1.1	No_GO
AgU009443_v1.1	No_GO
AgU009445_v1.1	GO:0016324, GO:0009925, GO:0016323, GO:0005737, GO:0005887, GO:0005886, GO:0008520, GO:0015229, GO:0070890, GO:0019852, GO:0015882, GO:0006979, GO:0070904, GO:0035461
AgU009446_v1.1	GO:0005789, GO:0016671, GO:0003756, GO:0015035, GO:0019471, GO:0050873, GO:0045454, GO:0051085, GO:0030968, GO:0030198, GO:0070059, GO:0022417, GO:0051209, GO:0034976
AgU009447_v1.1	GO:0005737, GO:0008190, GO:0030371, GO:0019933, GO:0008286, GO:0007613, GO:0050804, GO:0045947, GO:0048167, GO:0035176, GO:0031929, GO:0006412
AgU009448_v1.1	No_GO
AgU009449_v1.1	GO:0005829, GO:0030016, GO:0032982, GO:0008307, GO:0031432, GO:0007155, GO:0030049, GO:1903955
AgU009450_v1.1	GO:0005737, GO:0005829, GO:0005634, GO:0004861, GO:0019901, GO:0007050, GO:0000082, GO:0000278, GO:0030308, GO:0008285, GO:0042326, GO:0071901, GO:0048709, GO:0000079
AgU009451_v1.1	GO:0005737, GO:0005622, GO:0005634, GO:0007249, GO:0006355, GO:0006351
AgU009452_v1.1	No_GO
AgU009453_v1.1	GO:0005829, GO:0003993, GO:0005524, GO:0033857, GO:0052723, GO:0052724, GO:0000832, GO:0000827, GO:0006020, GO:0043647, GO:0044281
AgU009454_v1.1	No_GO
AgU009455_v1.1	No_GO
AgU009456_v1.1	GO:0022625, GO:0044822, GO:0019843, GO:0003735, GO:0002181
AgU009457_v1.1	GO:0070062
AgU009458_v1.1	GO:0000781, GO:0005737, GO:0030496, GO:0005654, GO:0005634, GO:0035861, GO:0000151, GO:0003682, GO:0042393, GO:0016874, GO:0042803, GO:0031625, GO:0004842, GO:0008270, GO:0051301, GO:0006974, GO:0006281, GO:0006302, GO:0000724, GO:0006303, GO:0043486, GO:0070535, GO:0033522, GO:0033523, GO:0036297, GO:0045190, GO:0007067, GO:0034244, GO:0045739, GO:0051865, GO:0070936, GO:0070534, GO:0010212, GO:0007286, GO:0006511
AgU009459_v1.1	GO:0005576
AgU009460_v1.1	GO:0030176, GO:0005886, GO:0008289, GO:0046872, GO:0006869
AgU009461_v1.1	GO:0005829, GO:0070062, GO:0005615, GO:0016020, GO:0031966, GO:0031514, GO:0030246, GO:0046526, GO:0003939, GO:0051287, GO:0008270, GO:0005975, GO:0046370, GO:0006000, GO:0006006, GO:0019640, GO:0051160, GO:0051164, GO:0046686, GO:0046688, GO:0042493, GO:0009725, GO:0031667, GO:0006970, GO:0044281, GO:0006062, GO:0030317
AgU009462_v1.1	GO:0046872, GO:0003964
AgU009463_v1.1	No_GO
AgU009464_v1.1	GO:0005768, GO:0017137, GO:0006886, GO:0003334, GO:0071985, GO:0045921, GO:0050714
AgU009465_v1.1	GO:0005887, GO:0016020, GO:0005886, GO:0042577, GO:0008195, GO:0004721, GO:0046839, GO:0006644, GO:0006470, GO:0007165, GO:0044281, GO:0030148, GO:0006665
AgU009466_v1.1	No_GO
AgU009467_v1.1	GO:0016324, GO:0031410, GO:0070062, GO:0005576, GO:0005615, GO:0031994, GO:0031995, GO:0007568, GO:0044267, GO:0032870, GO:0007565, GO:0042104, GO:0001558, GO:0043567, GO:0042493, GO:0032355, GO:0051384, GO:0010226, GO:0009612, GO:0007584, GO:0032526, GO:0007165
AgU009468_v1.1	No_GO
AgU009469_v1.1	GO:0005829, GO:0016234, GO:0005634, GO:0051087, GO:0030544, GO:0031593, GO:0070628, GO:0051082, GO:0030433, GO:0030308, GO:0008285, GO:0090084, GO:0090086, GO:0032436, GO:0031398, GO:0006457, GO:0042026, GO:0006986
AgU009470_v1.1	GO:0005903, GO:0005737, GO:0031941, GO:0032420, GO:0032426, GO:0051015, GO:0017124, GO:0007626, GO:0051494, GO:0030046, GO:0051491, GO:0007605
AgU009471_v1.1	No_GOcodes
AgU009472_v1.1	GO:0005783, GO:0005789, GO:0016021, GO:0042392, GO:0016311, GO:0044281, GO:0030148, GO:0006665, GO:0006670
AgU009473_v1.1	GO:0000139, GO:0016021, GO:0005739, GO:0005385, GO:0061088, GO:0010043, GO:0071577
AgU009474_v1.1	GO:0046872, GO:0003964, GO:0009036, GO:0006310, GO:0090305, GO:0032199, GO:0032197
AgU009475_v1.1	GO:0005737, GO:0016021, GO:0005654, GO:0015095, GO:0015693
AgU009476_v1.1	GO:0005694, GO:0005737, GO:0005730, GO:0016274, GO:0004842, GO:0008270, GO:0007605
AgU009477_v1.1	No_GO
AgU009478_v1.1	GO:0005764, GO:0004519, GO:0003676, GO:0004540, GO:0090305, GO:0090501
AgU009479_v1.1	GO:0004519
AgU009480_v1.1	GO:0005829, GO:0070062, GO:0016020, GO:0005739, GO:0005524, GO:0004329, GO:0004477, GO:0004487, GO:0004488, GO:0004486, GO:0009257, GO:0048702, GO:0048703, GO:0046655, GO:0007507, GO:0000105, GO:0009086, GO:0006555, GO:0001843, GO:0001780, GO:0006730, GO:0006164, GO:0009070, GO:0009069, GO:0044281, GO:0061053, GO:0035999, GO:0019346, GO:0006766, GO:0006767
AgU009481_v1.1	GO:0071013, GO:0005654, GO:0005686, GO:0071004, GO:0005684, GO:0044822, GO:0003723, GO:0000389, GO:0000398
AgU009482_v1.1	No_GO
AgU009483_v1.1	GO:0005783, GO:0005789, GO:0016021, GO:0005765, GO:0031966, GO:0031965, GO:0004622, GO:0032502, GO:0006629
AgU009484_v1.1	No_GO
AgU009485_v1.1	GO:0051260
AgU009486_v1.1	GO:0005634, GO:0000978, GO:0003700, GO:0001077, GO:0007411, GO:0030154, GO:0007638, GO:0007517, GO:0048935, GO:0045944, GO:0006366
AgU009487_v1.1	GO:0005743, GO:0005761, GO:0003735, GO:0032543, GO:0070125, GO:0070124, GO:0070126, GO:0006996, GO:0006412
AgU009488_v1.1	GO:0016021
AgU009489_v1.1	No_GO
AgU009490_v1.1	GO:0005737, GO:0005634, GO:0017183
AgU009491_v1.1	GO:0005737, GO:0005829, GO:0005654, GO:0005634, GO:0005838, GO:0043425, GO:0003713, GO:0000186, GO:0031145, GO:0042590, GO:0002479, GO:0002474, GO:0006915, GO:0007411, GO:0034641, GO:0006977, GO:0007173, GO:0038095, GO:0008543, GO:0000082, GO:0010467, GO:0045087, GO:0008286, GO:0000165, GO:0000278, GO:0043066, GO:0090090, GO:0046676, GO:0051436, GO:0048011, GO:0038061, GO:0006595, GO:0090263, GO:0032024, GO:0045893, GO:0051437, GO:0012501, GO:0070682, GO:0000209, GO:0007265, GO:0042981, GO:0006521, GO:0043488, GO:0051439, GO:0007264, GO:0044281, GO:0002223, GO:0050852, GO:0033209, GO:0006511, GO:0048010, GO:0016032
AgU009492_v1.1	GO:0005788, GO:0070062, GO:0005764, GO:0004065, GO:0046872, GO:0044267, GO:0006687, GO:0043687, GO:0044281, GO:0006665
AgU009493_v1.1	GO:0046872, GO:0003964, GO:0009036, GO:0006310, GO:0090305, GO:0032199, GO:0032197
AgU009494_v1.1	GO:0005634, GO:0006355, GO:0006351
AgU009495_v1.1	GO:0005737, GO:0016020, GO:0005525, GO:0003924, GO:0007249, GO:0007264
AgU009496_v1.1	GO:0005615, GO:0048539, GO:0045671, GO:0001503
AgU009497_v1.1	No_GO
AgU009499_v1.1	GO:0005737, GO:0005622, GO:0005654, GO:0051019, GO:0006952, GO:0009101, GO:0006954, GO:0007159, GO:0085032, GO:0002755, GO:0070373, GO:0043124, GO:0045071, GO:0050729, GO:0045944, GO:0006508, GO:0006412
AgU009500_v1.1	No_GO
